state_fips,county_fips,tract_fips,fips,state,totalpopulation,Female,Male,<15,15–17,18–24,25–34,35–44,45–54,55–64,>65,White,Black,Hispanic,Asian,Less_Than_High_School,High_School,No_College,Bachelor,Graduate,<20K,20K–30K,30K–50K,50K–100K,>100K,ratio_poverty,ratio_high_school,ratio_uninsured,ratio_unemploy,median_income,ratio_high_rent_housing,ratio_mortgage_housing,blockgroup_fips,NAME,GEOID
45,45001,45,450019504002,sc,1621,0.5459592843923504,0.4540407156076496,0.2190006169031462,0.0394818013571869,0.0592227020357803,0.0660086366440468,0.0783466995681678,0.0783466995681678,0.0783466995681678,0.2356570018507094,0.6045650832819247,0.0783466995681678,0.0555212831585441,0.0,0.0888485947416137,0.2846781504986401,0.3735267452402538,0.1151405258386219,0.1450589301903898,0.2484177215189873,0.0253164556962025,0.1661392405063291,0.180379746835443,0.379746835443038,0.1061073411474398,0.2674524025385312,0.0808143121529919,0.0,57727.0,0.0,0.0595238095238095,450019504002,Abbeville,45001
45,45001,45,450019504003,sc,1397,0.5361488904795991,0.4638511095204009,0.1309949892627058,0.0329277022190408,0.0594130279169649,0.0844667143879742,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.3221188260558339,0.7866857551896922,0.0909090909090909,0.0,0.0,0.112442396313364,0.2617511520737327,0.3741935483870968,0.1170506912442396,0.0700460829493087,0.1846153846153846,0.2584615384615384,0.2138461538461538,0.1953846153846153,0.1476923076923077,0.2841803865425912,0.2350230414746544,0.0987831066571224,0.0599156118143459,36063.0,0.3782051282051282,0.1133603238866396,450019504003,Abbeville,45001
45,45001,45,450019504004,sc,1893,0.5050184891706286,0.4949815108293713,0.1727416798732171,0.0264131008980454,0.0670892762810353,0.0670892762810353,0.0670892762810353,0.0670892762810353,0.0670892762810353,0.1600633914421553,0.5419968304278923,0.0670892762810353,0.0327522451135763,0.0,0.100395256916996,0.4822134387351778,0.5826086956521739,0.0450592885375494,0.0,0.4192200557103064,0.1323119777158774,0.1796657381615599,0.2256267409470752,0.032033426183844,0.2819383259911894,0.4110671936758893,0.1082937136819862,0.0647773279352226,26250.0,0.4980544747081712,0.2039045553145336,450019504004,Abbeville,45001
45,45001,45,450019505001,sc,994,0.5150905432595574,0.4849094567404426,0.221327967806841,0.0724346076458752,0.1116700201207243,0.1277665995975855,0.0845070422535211,0.1277665995975855,0.1086519114688128,0.1398390342052314,0.1448692152917505,0.1277665995975855,0.0,0.0,0.2148900169204737,0.3079526226734349,0.5228426395939086,0.0879864636209813,0.0,0.4058355437665782,0.2493368700265252,0.1750663129973474,0.0848806366047745,0.0848806366047745,0.3319919517102616,0.2656514382402707,0.1207243460764587,0.1438746438746438,25440.0,0.8888888888888888,0.2261146496815286,450019505001,Abbeville,45001
45,45001,45,450019505002,sc,1507,0.4366290643662906,0.5633709356337093,0.205706702057067,0.0391506303915063,0.0457863304578633,0.0842733908427339,0.0371599203715992,0.0842733908427339,0.0842733908427339,0.2700729927007299,0.595222295952223,0.0842733908427339,0.0046449900464499,0.0,0.1267465069860279,0.3213572854291417,0.4481037924151697,0.0998003992015968,0.0738522954091816,0.182468694096601,0.2558139534883721,0.146690518783542,0.2397137745974955,0.1753130590339892,0.1499668214996682,0.2664670658682634,0.1035169210351692,0.0044247787610619,39938.0,0.2846153846153846,0.0979020979020979,450019505002,Abbeville,45001
45,45001,45,450019505003,sc,905,0.518232044198895,0.481767955801105,0.0541436464088397,0.0,0.1403314917127071,0.0,0.0596685082872928,0.1403314917127071,0.1403314917127071,0.3823204419889502,0.4574585635359116,0.1403314917127071,0.005524861878453,0.0,0.181169757489301,0.268188302425107,0.4493580599144079,0.0513552068473609,0.0,0.5043478260869565,0.158695652173913,0.2717391304347826,0.0652173913043478,0.0,0.2573529411764705,0.268188302425107,0.143646408839779,0.0,17273.0,0.6807692307692308,0.0,450019505003,Abbeville,45001
45,45001,45,450019505004,sc,760,0.4894736842105263,0.5105263157894737,0.1118421052631579,0.0171052631578947,0.15,0.0355263157894736,0.1105263157894736,0.1236842105263157,0.1552631578947368,0.4144736842105263,0.5460526315789473,0.1671052631578947,0.0,0.0,0.2317518248175182,0.1861313868613138,0.4178832116788321,0.2317518248175182,0.0948905109489051,0.4033412887828162,0.0238663484486873,0.1121718377088305,0.3126491646778043,0.1241050119331742,0.2236842105263158,0.145985401459854,0.1,0.0,43646.0,0.5267857142857143,0.2312703583061889,450019505004,Abbeville,45001
45,45001,45,450019505005,sc,1048,0.5820610687022901,0.4179389312977099,0.2290076335877862,0.0190839694656488,0.0458015267175572,0.1211832061068702,0.1211832061068702,0.1211832061068702,0.0467557251908396,0.2690839694656488,0.6774809160305344,0.1211832061068702,0.0,0.0,0.0877914951989026,0.4677640603566529,0.5555555555555556,0.1742112482853223,0.0,0.1191222570532915,0.1003134796238244,0.1442006269592476,0.5705329153605015,0.0658307210031347,0.0811068702290076,0.3635116598079561,0.0763358778625954,0.0051480051480051,61422.0,0.1944444444444444,0.0607287449392712,450019505005,Abbeville,45001
45,45001,45,450019506001,sc,940,0.5404255319148936,0.4595744680851064,0.2882978723404255,0.0,0.0840425531914893,0.1351063829787234,0.0936170212765957,0.0882978723404255,0.1351063829787234,0.1478723404255319,0.6670212765957447,0.1351063829787234,0.0148936170212765,0.0,0.1661016949152542,0.4813559322033898,0.6474576271186441,0.047457627118644,0.0,0.3511450381679389,0.2162849872773536,0.0814249363867684,0.3358778625954198,0.015267175572519,0.3191489361702128,0.3796610169491525,0.1808510638297872,0.0298953662182361,26434.0,0.3636363636363636,0.1797235023041474,450019506001,Abbeville,45001
45,45001,45,450019506002,sc,450,0.5733333333333334,0.4266666666666667,0.0955555555555555,0.0466666666666666,0.0466666666666666,0.0666666666666666,0.1311111111111111,0.0577777777777777,0.1933333333333333,0.5555555555555556,0.0888888888888888,0.2822222222222222,0.0,0.0,0.2164383561643835,0.4575342465753425,0.673972602739726,0.0438356164383561,0.1150684931506849,0.2863436123348017,0.2290748898678414,0.2731277533039647,0.1762114537444934,0.0352422907488986,0.3022222222222222,0.421917808219178,0.0955555555555555,0.0296296296296296,29602.0,0.2280701754385964,0.1235294117647058,450019506002,Abbeville,45001
45,45001,45,450019506003,sc,1367,0.5808339429407462,0.4191660570592538,0.1177761521580102,0.0833942940746159,0.0929041697147037,0.0738844184345281,0.0599853694220921,0.0929041697147037,0.0929041697147037,0.2582297000731529,0.5757132406730066,0.0929041697147037,0.0,0.0,0.1418994413407821,0.417877094972067,0.5597765363128492,0.08268156424581,0.0379888268156424,0.3414141414141414,0.202020202020202,0.1292929292929293,0.2202020202020202,0.107070707070707,0.2019019751280175,0.3418994413407821,0.1068032187271397,0.0439932318104906,24638.0,0.4561403508771929,0.1627296587926509,450019506003,Abbeville,45001
45,45003,45,450030201001,sc,1816,0.4972466960352423,0.5027533039647577,0.1365638766519823,0.0578193832599118,0.0699339207048458,0.0699339207048458,0.0699339207048458,0.0699339207048458,0.0699339207048458,0.1899779735682819,0.7979074889867841,0.0699339207048458,0.1795154185022026,0.0,0.1105308964316797,0.3333333333333333,0.443864229765013,0.0922541340295909,0.0591818973020017,0.1550724637681159,0.2623188405797101,0.0840579710144927,0.3289855072463768,0.1057971014492753,0.2109030837004405,0.329852045256745,0.1784140969162995,0.0368879946344735,,0.727810650887574,0.1132437619961612,450030201001,Aiken,45003
45,45003,45,450030201002,sc,908,0.5715859030837004,0.4284140969162995,0.1563876651982378,0.0187224669603524,0.0198237885462555,0.0914096916299559,0.1222466960352423,0.1398678414096916,0.0914096916299559,0.3259911894273127,0.4702643171806167,0.1398678414096916,0.0473568281938326,0.0,0.1299589603283173,0.3365253077975376,0.466484268125855,0.0861833105335157,0.0,0.3191489361702128,0.0283687943262411,0.3664302600472813,0.2860520094562648,0.0,0.1530837004405286,0.3187414500683994,0.0726872246696035,0.0200267022696929,32337.0,0.0,0.0,450030201002,Aiken,45003
45,45003,45,450030201003,sc,2224,0.470773381294964,0.529226618705036,0.0867805755395683,0.0346223021582733,0.0571043165467625,0.0571043165467625,0.0571043165467625,0.0571043165467625,0.0571043165467625,0.1839028776978417,0.9392985611510792,0.0404676258992805,0.0211330935251798,0.0,0.078395061728395,0.4759259259259259,0.554320987654321,0.078395061728395,0.0555555555555555,0.2058479532163742,0.143859649122807,0.2035087719298245,0.2912280701754386,0.1555555555555555,0.2153776978417266,0.3864197530864197,0.0656474820143884,0.0179542981501632,39646.0,0.0914634146341463,0.2127351664254703,450030201003,Aiken,45003
45,45003,45,450030202001,sc,1720,0.5174418604651163,0.4825581395348837,0.1075581395348837,0.0738372093023255,0.0372093023255813,0.0738372093023255,0.0738372093023255,0.0738372093023255,0.0738372093023255,0.2633720930232558,0.8569767441860465,0.0738372093023255,0.0,0.0,0.0996078431372549,0.4815686274509804,0.5811764705882353,0.0996078431372549,0.0909803921568627,0.0503816793893129,0.0442748091603053,0.2274809160305343,0.4274809160305343,0.2366412213740458,0.0191860465116279,0.4815686274509804,0.0366279069767441,0.0614035087719298,65997.0,0.0,0.0658978583196046,450030202001,Aiken,45003
